,Unnamed: 0,Area Name,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS
794,38,Collin County,Fourth Quarter,461.0,15203.0,2.5,2008.0,-10.2,Information,48085.0
795,39,Collingsworth County,Fourth Quarter,3.0,13.0,18.2,1010.0,-2.1,Information,48087.0
796,40,Colorado County,Fourth Quarter,3.0,17.0,-22.7,420.0,-11.6,Information,48089.0
797,41,Comal County,Fourth Quarter,28.0,600.0,1.7,869.0,-4.2,Information,48091.0
798,42,Comanche County,Fourth Quarter,4.0,,,,,Information,48093.0
799,43,Cooke County,Fourth Quarter,9.0,94.0,-11.3,977.0,8.4,Information,48097.0
800,44,Coryell County,Fourth Quarter,28.0,240.0,-5.5,1031.0,10.9,Information,48099.0
801,45,Crockett County,Fourth Quarter,1.0,,,,,Information,48105.0
802,46,Crosby County,Fourth Quarter,1.0,,,,,Information,48107.0
803,47,Dallam County,Fourth Quarter,5.0,57.0,21.3,999.0,-3.8,Information,48111.0
804,48,Dallas County,Fourth Quarter,1382.0,48258.0,-1.2,1852.0,1.7,Information,48113.0
805,49,Dawson County,Fourth Quarter,6.0,24.0,4.3,442.0,-5.4,Information,48115.0
806,50,Deaf Smith County,Fourth Quarter,6.0,91.0,12.3,786.0,8.0,Information,48117.0
807,51,Delta County,Fourth Quarter,1.0,,,,,Information,48119.0
808,52,Denton County,Fourth Quarter,243.0,3918.0,12.6,1893.0,25.0,Information,48121.0
809,53,DeWitt County,Fourth Quarter,5.0,26.0,-10.3,592.0,23.8,Information,48123.0
810,54,Dickens County,Fourth Quarter,1.0,,,,,Information,48125.0
811,55,Dimmit County,Fourth Quarter,2.0,,,,,Information,48127.0
812,56,Donley County,Fourth Quarter,2.0,,,,,Information,48129.0
813,57,Duval County,Fourth Quarter,1.0,,,,,Information,48131.0
814,58,Eastland County,Fourth Quarter,5.0,22.0,-8.3,761.0,6.3,Information,48133.0
815,59,Ector County,Fourth Quarter,23.0,661.0,39.2,625.0,-20.9,Information,48135.0
816,60,Edwards County,Fourth Quarter,3.0,,,,,Information,48137.0
817,61,Ellis County,Fourth Quarter,33.0,423.0,-2.5,840.0,12.8,Information,48139.0
818,62,El Paso County,Fourth Quarter,142.0,4881.0,1.6,940.0,-0.7,Information,48141.0
819,63,Erath County,Fourth Quarter,8.0,61.0,3.4,653.0,-17.4,Information,48143.0
820,64,Falls County,Fourth Quarter,5.0,,,,,Information,48145.0
821,65,Fannin County,Fourth Quarter,5.0,25.0,-10.7,595.0,-8.5,Information,48147.0
822,66,Fayette County,Fourth Quarter,10.0,115.0,0.9,930.0,6.7,Information,48149.0
823,67,Fisher County,Fourth Quarter,1.0,,,,,Information,48151.0
824,68,Floyd County,Fourth Quarter,1.0,,,,,Information,48153.0
825,69,Fort Bend County,Fourth Quarter,148.0,2082.0,11.6,1270.0,0.2,Information,48157.0
826,70,Franklin County,Fourth Quarter,1.0,,,,,Information,48159.0
827,71,Freestone County,Fourth Quarter,7.0,45.0,-11.8,1075.0,0.7,Information,48161.0
828,72,Frio County,Fourth Quarter,4.0,,,,,Information,48163.0
829,73,Gaines County,Fourth Quarter,4.0,28.0,3.7,600.0,8.9,Information,48165.0
830,74,Galveston County,Fourth Quarter,67.0,554.0,-4.8,1192.0,8.5,Information,48167.0
831,75,Garza County,Fourth Quarter,1.0,,,,,Information,48169.0
832,76,Gillespie County,Fourth Quarter,10.0,122.0,4.3,819.0,-0.2,Information,48171.0
833,77,Goliad County,Fourth Quarter,2.0,,,,,Information,48175.0
834,78,Gonzales County,Fourth Quarter,4.0,31.0,-6.1,955.0,12.5,Information,48177.0
835,79,Gray County,Fourth Quarter,5.0,45.0,-8.2,670.0,6.0,Information,48179.0
836,80,Grayson County,Fourth Quarter,25.0,343.0,-5.8,946.0,4.2,Information,48181.0
837,81,Gregg County,Fourth Quarter,39.0,690.0,-8.5,1037.0,-3.9,Information,48183.0
838,82,Grimes County,Fourth Quarter,4.0,15.0,-31.8,915.0,-19.6,Information,48185.0
839,83,Guadalupe County,Fourth Quarter,14.0,185.0,-12.7,1268.0,3.8,Information,48187.0
840,84,Hale County,Fourth Quarter,4.0,34.0,-10.5,851.0,7.0,Information,48189.0
841,85,Hall County,Fourth Quarter,3.0,9.0,0.0,643.0,-10.4,Information,48191.0
842,86,Hamilton County,Fourth Quarter,4.0,7.0,-12.5,703.0,-48.6,Information,48193.0
843,87,Hansford County,Fourth Quarter,1.0,,,,,Information,48195.0
844,88,Hardeman County,Fourth Quarter,2.0,,,,,Information,48197.0
845,89,Hardin County,Fourth Quarter,8.0,80.0,-18.4,1103.0,7.0,Information,48199.0
846,90,Harris County,Fourth Quarter,1164.0,26406.0,-3.2,1585.0,7.2,Information,48201.0
847,91,Harrison County,Fourth Quarter,15.0,167.0,0.6,1055.0,-6.4,Information,48203.0
848,92,Hartley County,Fourth Quarter,2.0,,,,,Information,48205.0
849,93,Haskell County,Fourth Quarter,1.0,,,,,Information,48207.0
850,94,Hays County,Fourth Quarter,52.0,762.0,6.7,1095.0,5.1,Information,48209.0
851,95,Hemphill County,Fourth Quarter,4.0,18.0,0.0,440.0,18.0,Information,48211.0
852,96,Henderson County,Fourth Quarter,22.0,158.0,0.0,608.0,-8.4,Information,48213.0
853,97,Hidalgo County,Fourth Quarter,118.0,2705.0,21.1,765.0,-5.7,Information,48215.0
854,98,Hill County,Fourth Quarter,7.0,35.0,6.1,501.0,4.2,Information,48217.0
855,99,Hockley County,Fourth Quarter,7.0,55.0,-8.3,951.0,44.1,Information,48219.0
856,100,Hood County,Fourth Quarter,12.0,121.0,-44.5,884.0,36.4,Information,48221.0
857,101,Hopkins County,Fourth Quarter,12.0,125.0,-6.0,789.0,3.4,Information,48223.0
858,102,Houston County,Fourth Quarter,11.0,55.0,-14.1,712.0,4.9,Information,48225.0
859,103,Howard County,Fourth Quarter,14.0,245.0,34.6,402.0,-11.5,Information,48227.0
860,104,Hudspeth County,Fourth Quarter,1.0,,,,,Information,48229.0
861,105,Hunt County,Fourth Quarter,17.0,142.0,-23.7,799.0,1.4,Information,48231.0
862,106,Hutchinson County,Fourth Quarter,4.0,35.0,84.2,514.0,-26.6,Information,48233.0
863,107,Jack County,Fourth Quarter,1.0,,,,,Information,48237.0
864,108,Jackson County,Fourth Quarter,5.0,77.0,-22.2,1335.0,29.1,Information,48239.0
865,109,Jasper County,Fourth Quarter,7.0,32.0,-5.9,878.0,19.6,Information,48241.0
866,110,Jeff Davis County,Fourth Quarter,1.0,,,,,Information,48243.0
867,111,Jefferson County,Fourth Quarter,49.0,968.0,-5.7,991.0,2.5,Information,48245.0
868,112,Jim Hogg County,Fourth Quarter,2.0,,,,,Information,48247.0
869,113,Jim Wells County,Fourth Quarter,3.0,30.0,-18.9,572.0,-1.7,Information,48249.0
870,114,Johnson County,Fourth Quarter,28.0,466.0,-5.5,1098.0,8.7,Information,48251.0
871,115,Jones County,Fourth Quarter,5.0,,,,,Information,48253.0
872,116,Karnes County,Fourth Quarter,2.0,,,,,Information,48255.0
873,117,Kaufman County,Fourth Quarter,22.0,118.0,-39.8,858.0,38.6,Information,48257.0
874,118,Kendall County,Fourth Quarter,17.0,127.0,1.6,3337.0,4.0,Information,48259.0
875,119,Kerr County,Fourth Quarter,18.0,255.0,-0.8,1018.0,6.9,Information,48265.0
876,120,Kimble County,Fourth Quarter,1.0,,,,,Information,48267.0
877,121,Kleberg County,Fourth Quarter,7.0,91.0,5.8,2997.0,21.9,Information,48273.0
878,122,Knox County,Fourth Quarter,1.0,,,,,Information,48275.0
879,123,Lamar County,Fourth Quarter,14.0,151.0,8.6,981.0,8.2,Information,48277.0
880,124,Lampasas County,Fourth Quarter,5.0,25.0,-3.8,679.0,-1.9,Information,48281.0
881,125,Lavaca County,Fourth Quarter,6.0,22.0,-18.5,391.0,-5.3,Information,48285.0
882,126,Lee County,Fourth Quarter,4.0,28.0,-3.4,907.0,-3.0,Information,48287.0
883,127,Leon County,Fourth Quarter,7.0,11.0,0.0,574.0,-9.6,Information,48289.0
884,128,Liberty County,Fourth Quarter,11.0,85.0,0.0,1012.0,-11.8,Information,48291.0
885,129,Limestone County,Fourth Quarter,6.0,43.0,79.2,914.0,-21.5,Information,48293.0
886,130,Lipscomb County,Fourth Quarter,1.0,,,,,Information,48295.0
887,131,Live Oak County,Fourth Quarter,5.0,13.0,30.0,951.0,-21.1,Information,48297.0
888,132,Llano County,Fourth Quarter,5.0,19.0,5.6,554.0,-13.3,Information,48299.0
889,133,Lubbock County,Fourth Quarter,81.0,2851.0,-16.1,1100.0,1.6,Information,48303.0
890,134,Lynn County,Fourth Quarter,5.0,43.0,2.4,1222.0,-6.4,Information,48305.0
891,135,McCulloch County,Fourth Quarter,4.0,27.0,8.0,557.0,21.6,Information,48307.0
892,136,McLennan County,Fourth Quarter,65.0,929.0,-7.5,1039.0,4.1,Information,48309.0
893,137,Madison County,Fourth Quarter,3.0,,,,,Information,48313.0
894,138,Martin County,Fourth Quarter,2.0,,,,,Information,48317.0
895,139,Mason County,Fourth Quarter,2.0,,,,,Information,48319.0
896,140,Matagorda County,Fourth Quarter,10.0,133.0,133.3,424.0,-29.6,Information,48321.0
897,141,Maverick County,Fourth Quarter,10.0,169.0,67.3,1272.0,69.6,Information,48323.0
898,142,Medina County,Fourth Quarter,12.0,78.0,5.4,888.0,4.5,Information,48325.0
899,143,Menard County,Fourth Quarter,1.0,,,,,Information,48327.0
900,144,Midland County,Fourth Quarter,44.0,853.0,-12.4,1242.0,25.8,Information,48329.0
901,145,Milam County,Fourth Quarter,8.0,49.0,-10.9,788.0,12.3,Information,48331.0
902,146,Mills County,Fourth Quarter,3.0,,,,,Information,48333.0
903,147,Mitchell County,Fourth Quarter,4.0,9.0,-10.0,569.0,-45.9,Information,48335.0
904,148,Montague County,Fourth Quarter,6.0,32.0,-8.6,628.0,5.7,Information,48337.0
905,149,Montgomery County,Fourth Quarter,115.0,1243.0,0.5,1369.0,0.5,Information,48339.0
906,150,Moore County,Fourth Quarter,6.0,34.0,-29.2,696.0,-23.2,Information,48341.0
907,151,Morris County,Fourth Quarter,6.0,29.0,3.6,754.0,10.6,Information,48343.0
908,152,Nacogdoches County,Fourth Quarter,15.0,121.0,-6.9,920.0,0.7,Information,48347.0
909,153,Navarro County,Fourth Quarter,8.0,125.0,-0.8,735.0,5.9,Information,48349.0
910,154,Newton County,Fourth Quarter,1.0,,,,,Information,48351.0
911,155,Nolan County,Fourth Quarter,5.0,41.0,24.2,687.0,-5.9,Information,48353.0
912,156,Nueces County,Fourth Quarter,89.0,1554.0,-0.3,1019.0,-2.5,Information,48355.0
913,157,Ochiltree County,Fourth Quarter,5.0,35.0,-5.4,864.0,1.3,Information,48357.0
914,158,Oldham County,Fourth Quarter,1.0,,,,,Information,48359.0
915,159,Orange County,Fourth Quarter,12.0,57.0,-30.5,1157.0,56.4,Information,48361.0
916,160,Palo Pinto County,Fourth Quarter,5.0,33.0,-2.9,845.0,-4.6,Information,48363.0
917,161,Panola County,Fourth Quarter,4.0,32.0,-25.6,405.0,-30.2,Information,48365.0
918,162,Parker County,Fourth Quarter,33.0,297.0,-22.3,1041.0,8.9,Information,48367.0
919,163,Parmer County,Fourth Quarter,6.0,19.0,-5.0,473.0,-9.6,Information,48369.0
920,164,Pecos County,Fourth Quarter,4.0,28.0,-3.4,545.0,5.8,Information,48371.0
921,165,Polk County,Fourth Quarter,11.0,123.0,2.5,1375.0,3.1,Information,48373.0
922,166,Potter County,Fourth Quarter,36.0,738.0,-5.3,1164.0,6.6,Information,48375.0
923,167,Presidio County,Fourth Quarter,2.0,,,,,Information,48377.0
924,168,Rains County,Fourth Quarter,2.0,,,,,Information,48379.0
925,169,Randall County,Fourth Quarter,24.0,394.0,-2.7,946.0,5.8,Information,48381.0
926,170,Real County,Fourth Quarter,1.0,,,,,Information,48385.0
927,171,Red River County,Fourth Quarter,4.0,11.0,0.0,954.0,-15.8,Information,48387.0
928,172,Reeves County,Fourth Quarter,4.0,22.0,-12.0,1048.0,19.8,Information,48389.0
929,173,Refugio County,Fourth Quarter,2.0,,,,,Information,48391.0
930,174,Robertson County,Fourth Quarter,4.0,11.0,22.2,759.0,-11.1,Information,48395.0
931,175,Rockwall County,Fourth Quarter,33.0,176.0,-9.7,1393.0,12.8,Information,48397.0
932,176,Rusk County,Fourth Quarter,10.0,115.0,-12.2,1803.0,6.1,Information,48401.0
933,177,Sabine County,Fourth Quarter,2.0,,,,,Information,48403.0
934,178,San Augustine County,Fourth Quarter,1.0,,,,,Information,48405.0
935,179,San Jacinto County,Fourth Quarter,3.0,3.0,-25.0,415.0,16.9,Information,48407.0
936,180,San Patricio County,Fourth Quarter,11.0,164.0,3.1,952.0,5.2,Information,48409.0
937,181,San Saba County,Fourth Quarter,1.0,,,,,Information,48411.0
938,182,Schleicher County,Fourth Quarter,1.0,,,,,Information,48413.0
939,183,Scurry County,Fourth Quarter,6.0,45.0,-10.0,700.0,-2.6,Information,48415.0
940,184,Shackelford County,Fourth Quarter,1.0,,,,,Information,48417.0
941,185,Shelby County,Fourth Quarter,8.0,23.0,9.5,917.0,-4.0,Information,48419.0
942,186,Sherman County,Fourth Quarter,1.0,,,,,Information,48421.0
943,187,Smith County,Fourth Quarter,70.0,1295.0,-38.2,1145.0,19.9,Information,48423.0
944,188,Somervell County,Fourth Quarter,5.0,9.0,-10.0,954.0,-20.2,Information,48425.0
945,189,Starr County,Fourth Quarter,5.0,45.0,-65.6,466.0,-43.0,Information,48427.0
946,190,Stephens County,Fourth Quarter,2.0,,,,,Information,48429.0
947,191,Sutton County,Fourth Quarter,1.0,,,,,Information,48435.0
948,192,Swisher County,Fourth Quarter,2.0,,,,,Information,48437.0
949,193,Tarrant County,Fourth Quarter,498.0,9900.0,-3.1,1370.0,1.2,Information,48439.0
950,194,Taylor County,Fourth Quarter,52.0,862.0,-3.4,809.0,1.8,Information,48441.0
951,195,Terry County,Fourth Quarter,4.0,15.0,-11.8,1042.0,-3.8,Information,48445.0
952,196,Titus County,Fourth Quarter,10.0,64.0,-20.0,1099.0,29.6,Information,48449.0
953,197,Tom Green County,Fourth Quarter,31.0,683.0,-3.0,900.0,1.7,Information,48451.0
954,198,Travis County,Fourth Quarter,1035.0,27048.0,8.8,1868.0,6.8,Information,48453.0
955,199,Trinity County,Fourth Quarter,3.0,,,,,Information,48455.0
956,200,Tyler County,Fourth Quarter,3.0,,,,,Information,48457.0
957,201,Upshur County,Fourth Quarter,7.0,317.0,3.9,968.0,6.8,Information,48459.0
958,202,Uvalde County,Fourth Quarter,8.0,62.0,-7.5,944.0,4.5,Information,48463.0
959,203,Val Verde County,Fourth Quarter,12.0,142.0,1.4,656.0,-0.6,Information,48465.0
960,204,Van Zandt County,Fourth Quarter,8.0,41.0,-10.9,914.0,27.1,Information,48467.0
961,205,Victoria County,Fourth Quarter,24.0,395.0,-6.4,845.0,-2.4,Information,48469.0
962,206,Walker County,Fourth Quarter,14.0,130.0,-6.5,804.0,-8.0,Information,48471.0
963,207,Waller County,Fourth Quarter,8.0,19.0,-29.6,1266.0,16.7,Information,48473.0
964,208,Ward County,Fourth Quarter,4.0,29.0,-6.5,1132.0,14.7,Information,48475.0
965,209,Washington County,Fourth Quarter,12.0,146.0,-7.0,1224.0,101.0,Information,48477.0
966,210,Webb County,Fourth Quarter,47.0,763.0,12.7,781.0,-8.0,Information,48479.0
967,211,Wharton County,Fourth Quarter,9.0,64.0,-21.0,605.0,-0.2,Information,48481.0
968,212,Wheeler County,Fourth Quarter,2.0,,,,,Information,48483.0
969,213,Wichita County,Fourth Quarter,42.0,621.0,,863.0,,Information,48485.0
970,214,Wilbarger County,Fourth Quarter,6.0,97.0,-1.0,757.0,1.7,Information,48487.0
971,215,Willacy County,Fourth Quarter,5.0,,,,,Information,48489.0
972,216,Williamson County,Fourth Quarter,161.0,1737.0,0.2,1105.0,-1.2,Information,48491.0
973,217,Wilson County,Fourth Quarter,9.0,56.0,-5.1,716.0,-11.7,Information,48493.0
974,218,Winkler County,Fourth Quarter,1.0,,,,,Information,48495.0
975,219,Wise County,Fourth Quarter,9.0,86.0,1.2,736.0,-2.4,Information,48497.0
976,220,Wood County,Fourth Quarter,9.0,135.0,-7.5,1110.0,6.5,Information,48499.0
977,221,Yoakum County,Fourth Quarter,3.0,9.0,,793.0,,Information,48501.0
978,222,Young County,Fourth Quarter,7.0,69.0,-15.9,816.0,7.4,Information,48503.0
979,223,Zapata County,Fourth Quarter,4.0,16.0,23.1,544.0,0.2,Information,48505.0
980,224,Zavala County,Fourth Quarter,2.0,,,,,Information,48507.0
981,225, ,,,,,,,,
982,0,Anderson County,Fourth Quarter,111.0,1589.0,3.9,288.0,2.5,Leisure and Hospitality,48001.0
983,1,Andrews County,Fourth Quarter,40.0,502.0,9.1,481.0,4.6,Leisure and Hospitality,48003.0
984,2,Angelina County,Fourth Quarter,157.0,3550.0,12.7,320.0,2.9,Leisure and Hospitality,48005.0
985,3,Aransas County,Fourth Quarter,124.0,949.0,-30.6,338.0,2.7,Leisure and Hospitality,48007.0
986,4,Archer County,Fourth Quarter,8.0,59.0,,205.0,,Leisure and Hospitality,48009.0
987,5,Armstrong County,Fourth Quarter,3.0,17.0,,364.0,,Leisure and Hospitality,48011.0
988,6,Atascosa County,Fourth Quarter,93.0,1258.0,15.0,292.0,0.7,Leisure and Hospitality,48013.0
989,7,Austin County,Fourth Quarter,78.0,835.0,-4.5,335.0,3.7,Leisure and Hospitality,48015.0
990,8,Bailey County,Fourth Quarter,16.0,245.0,11.9,282.0,3.7,Leisure and Hospitality,48017.0
991,9,Bandera County,Fourth Quarter,58.0,531.0,9.5,523.0,19.7,Leisure and Hospitality,48019.0
992,10,Bastrop County,Fourth Quarter,147.0,2827.0,9.7,391.0,-2.5,Leisure and Hospitality,48021.0
993,11,Baylor County,Fourth Quarter,12.0,86.0,-1.1,239.0,-14.9,Leisure and Hospitality,48023.0
994,12,Bee County,Fourth Quarter,61.0,886.0,8.2,296.0,-3.3,Leisure and Hospitality,48025.0
995,13,Bell County,Fourth Quarter,675.0,12785.0,6.0,309.0,4.0,Leisure and Hospitality,48027.0
996,14,Bexar County,Fourth Quarter,4344.0,112569.0,2.3,429.0,1.9,Leisure and Hospitality,48029.0
997,15,Blanco County,Fourth Quarter,43.0,401.0,22.3,348.0,1.8,Leisure and Hospitality,48031.0
998,16,Bosque County,Fourth Quarter,37.0,288.0,23.6,268.0,9.8,Leisure and Hospitality,48035.0
999,17,Bowie County,Fourth Quarter,220.0,5142.0,-2.0,311.0,2.6,Leisure and Hospitality,48037.0
1000,18,Brazoria County,Fourth Quarter,609.0,12089.0,2.9,354.0,6.3,Leisure and Hospitality,48039.0
1001,19,Brazos County,Fourth Quarter,520.0,15545.0,8.2,362.0,3.1,Leisure and Hospitality,48041.0
1002,20,Brewster County,Fourth Quarter,56.0,954.0,1.7,403.0,-1.2,Leisure and Hospitality,48043.0
1003,21,Briscoe County,Fourth Quarter,4.0,,,,,Leisure and Hospitality,48045.0
1004,22,Brooks County,Fourth Quarter,17.0,275.0,4.2,409.0,0.2,Leisure and Hospitality,48047.0
1005,23,Brown County,Fourth Quarter,79.0,1353.0,-6.6,264.0,-1.5,Leisure and Hospitality,48049.0
1006,24,Burleson County,Fourth Quarter,39.0,350.0,11.5,332.0,3.8,Leisure and Hospitality,48051.0
1007,25,Burnet County,Fourth Quarter,141.0,2002.0,10.5,414.0,1.7,Leisure and Hospitality,48053.0
1008,26,Caldwell County,Fourth Quarter,76.0,925.0,-2.7,386.0,-2.0,Leisure and Hospitality,48055.0
1009,27,Calhoun County,Fourth Quarter,83.0,919.0,11.1,288.0,1.4,Leisure and Hospitality,48057.0
1010,28,Callahan County,Fourth Quarter,22.0,280.0,16.2,265.0,3.5,Leisure and Hospitality,48059.0
1011,29,Cameron County,Fourth Quarter,771.0,15177.0,4.2,295.0,1.4,Leisure and Hospitality,48061.0
1012,30,Camp County,Fourth Quarter,21.0,249.0,-3.9,258.0,4.5,Leisure and Hospitality,48063.0
1013,31,Carson County,Fourth Quarter,15.0,117.0,30.0,289.0,-4.6,Leisure and Hospitality,48065.0
1014,32,Cass County,Fourth Quarter,53.0,626.0,-0.3,252.0,2.4,Leisure and Hospitality,48067.0
1015,33,Castro County,Fourth Quarter,15.0,89.0,-3.3,260.0,23.8,Leisure and Hospitality,48069.0
1016,34,Chambers County,Fourth Quarter,85.0,1124.0,5.1,318.0,0.3,Leisure and Hospitality,48071.0
1017,35,Cherokee County,Fourth Quarter,62.0,1084.0,-3.6,302.0,8.2,Leisure and Hospitality,48073.0
1018,36,Childress County,Fourth Quarter,23.0,329.0,-0.6,268.0,-4.6,Leisure and Hospitality,48075.0
1019,37,Clay County,Fourth Quarter,4.0,56.0,12.0,209.0,-5.0,Leisure and Hospitality,48077.0
1020,38,Cochran County,Fourth Quarter,4.0,,,,,Leisure and Hospitality,48079.0
1021,39,Coke County,Fourth Quarter,7.0,23.0,9.5,233.0,4.0,Leisure and Hospitality,48081.0
1022,40,Coleman County,Fourth Quarter,26.0,228.0,21.9,274.0,9.6,Leisure and Hospitality,48083.0
1023,41,Collin County,Fourth Quarter,2245.0,47090.0,5.0,492.0,6.7,Leisure and Hospitality,48085.0
1024,42,Collingsworth County,Fourth Quarter,13.0,78.0,9.9,198.0,-2.0,Leisure and Hospitality,48087.0
1025,43,Colorado County,Fourth Quarter,53.0,645.0,3.7,396.0,8.5,Leisure and Hospitality,48089.0
1026,44,Comal County,Fourth Quarter,408.0,8053.0,7.4,364.0,0.3,Leisure and Hospitality,48091.0
1027,45,Comanche County,Fourth Quarter,21.0,215.0,-2.7,257.0,7.5,Leisure and Hospitality,48093.0
1028,46,Concho County,Fourth Quarter,5.0,37.0,-27.5,671.0,47.5,Leisure and Hospitality,48095.0
1029,47,Cooke County,Fourth Quarter,78.0,1450.0,-2.6,357.0,0.8,Leisure and Hospitality,48097.0
1030,48,Coryell County,Fourth Quarter,99.0,1861.0,5.1,307.0,8.9,Leisure and Hospitality,48099.0
1031,49,Cottle County,Fourth Quarter,4.0,17.0,-43.3,197.0,-37.3,Leisure and Hospitality,48101.0
1032,50,Crane County,Fourth Quarter,6.0,53.0,20.5,216.0,-6.9,Leisure and Hospitality,48103.0
1033,51,Crockett County,Fourth Quarter,25.0,222.0,7.8,301.0,9.9,Leisure and Hospitality,48105.0
1034,52,Crosby County,Fourth Quarter,7.0,29.0,-25.6,297.0,6.8,Leisure and Hospitality,48107.0
1035,53,Culberson County,Fourth Quarter,13.0,184.0,-18.9,333.0,-7.5,Leisure and Hospitality,48109.0
1036,54,Dallam County,Fourth Quarter,31.0,271.0,1.9,305.0,1.0,Leisure and Hospitality,48111.0
1037,55,Dallas County,Fourth Quarter,6987.0,161779.0,0.9,558.0,2.6,Leisure and Hospitality,48113.0
1038,56,Dawson County,Fourth Quarter,28.0,362.0,10.7,289.0,-5.6,Leisure and Hospitality,48115.0
1039,57,Deaf Smith County,Fourth Quarter,37.0,403.0,-10.4,286.0,7.9,Leisure and Hospitality,48117.0
1040,58,Delta County,Fourth Quarter,4.0,22.0,37.5,335.0,-9.0,Leisure and Hospitality,48119.0
